activity,wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
3,1137,-1524,-633,1398,-9176,-2166,428,-1112,268,1801,6500,-4473,4489,-22650,-2155,9071,-5933,-1718,32,-55,10,7772,66,64,0.312805474,5.043988228,1.577787161,0.081482023
3,1832,-759,349,4849,-6450,-99,534,-1360,79,1784,6586,-3620,7704,-17883,-407,5902,-4563,3867,61,-57,21,7832,65,-54,0.312805474,5.043988228,1.577787161,0.081489556
3,1705,809,852,4803,-6043,2676,390,-1487,314,2381,6433,-3021,7228,-15455,502,3947,-1754,8405,65,-39,17,7916,113,-61,0.322580636,5.05376339,1.630246162,0.081497349
3,1443,1748,1280,2029,-6771,3853,231,-1320,568,2746,6236,-2789,5570,-13338,452,4455,-2218,11775,53,-21,-9,7926,29,21,0.312805474,5.05376339,1.580844879,0.081504904
3,1489,660,1874,-737,-5534,4401,239,-688,676,2760,6559,-2838,4788,-10089,1131,5891,-1354,15420,25,-18,-23,7918,12,106,0.317693055,5.05376339,1.605545521,0.081512585
3,1591,-854,1735,-1680,-4014,5556,121,393,463,1727,7522,-3126,937,-7058,1334,6988,751,18236,4,4,-29,7879,-27,187,0.312805474,5.05376339,1.580844879,0.081520148
3,1232,-1864,1350,-635,-4288,8321,-209,780,200,897,7726,-3571,-1704,-2795,1675,7807,-2124,16856,4,11,-3,7859,-29,230,0.317693055,5.043988228,1.60244,0.081527792
3,472,-1374,947,508,-5185,9403,-578,1011,23,825,7183,-4168,-494,106,1207,8523,-2720,15578,19,-7,20,7886,7,208,0.312805474,5.043988228,1.577787161,0.081535362
3,-811,-164,446,612,-5357,8755,-622,1199,-67,904,6938,-4299,-387,3151,2,7334,-1448,16892,48,-29,14,7871,89,179,0.307917893,5.05376339,1.556144118,0.08154279
3,-1515,500,202,785,-5783,7351,-625,724,-251,833,7329,-3974,-682,5859,-208,5762,-1462,16648,98,-38,-9,7813,114,148,0.312805474,5.043988228,1.577787161,0.08155033
3,-2022,1062,-167,-378,-7067,5117,-651,382,-439,1246,7621,-3895,-1890,9648,57,5134,-348,15014,127,-44,-21,7787,114,126,0.322580636,5.05376339,1.630246162,0.081558131
3,-2120,764,-442,-1168,-7847,3752,-588,329,-730,1990,7324,-4224,-4629,13291,1094,3405,305,12210,200,-33,-34,7930,49,159,0.312805474,5.043988228,1.577787161,0.081565656
3,-2092,-25,-627,-977,-8325,2351,-417,619,-841,2518,6766,-4548,-6060,15899,2476,2076,469,9342,240,-4,-54,7982,-22,211,0.317693055,5.043988228,1.60244,0.0815733
3,-2024,-910,-859,-96,-8418,2213,-176,851,-746,2659,6335,-4876,-7418,17031,3499,1685,260,5242,229,29,-66,7943,-124,254,0.317693055,5.05376339,1.605545521,0.081580959
3,-2268,-1070,-1097,250,-8824,1970,210,1056,-484,2598,6216,-5015,-6217,18363,4433,1190,-63,1407,167,23,-69,7836,-159,314,0.322580636,5.05376339,1.630246162,0.081588753
3,-2548,-948,-1333,554,-8887,1304,463,1091,-367,2220,6608,-4889,-3791,19305,4574,253,-1839,-1291,114,-5,-60,7797,-139,296,0.307917893,5.043988228,1.553134203,0.081596158
3,-2736,-431,-1528,364,-8897,1120,673,1007,-246,1707,6870,-4596,-1375,19832,4941,656,-1979,-3332,59,-39,-26,7764,-78,269,0.317693055,5.043988228,1.60244,0.081603803
3,-2638,550,-1775,468,-8642,683,815,800,-120,1324,7006,-4330,662,19950,4913,82,877,-5406,-19,-59,-10,7812,30,254,0.317693055,5.05376339,1.605545521,0.081611454
3,-2503,1463,-1793,873,-8305,1714,903,223,82,1166,7293,-4080,-478,18971,5392,-1642,3486,-6693,-72,-64,16,7912,130,218,0.303030312,5.043988228,1.528481364,0.081618771
3,-2477,1859,-2026,-487,-7666,1658,825,-267,290,1182,7444,-3739,-3274,16703,5754,-1279,3921,-8485,-81,-26,16,7978,166,211,0.312805474,5.043988228,1.577787161,0.081626318
3,-2258,794,-2051,-1092,-7867,704,715,-761,467,1425,7802,-3189,-4638,14647,6516,241,2833,-10149,-92,-8,-1,7940,77,218,0.327468216,5.043988228,1.651745796,0.081634223
3,-1745,-407,-1787,2343,-6197,-670,624,-755,525,1719,7829,-2992,-1341,13698,4887,223,-944,-12836,-23,20,-40,7922,111,142,0.298142731,5.043988228,1.503828406,0.081641406
3,-1461,581,-1122,3264,-7197,-547,382,-691,402,1679,7771,-2477,27,7659,2208,-10261,8775,-23284,7,16,-74,7863,86,103,0.312805474,5.043988228,1.577787161,0.081648931
3,-871,806,-625,-177,-8290,2235,-91,-767,68,872,6723,-2063,4707,-424,-452,-506,8506,-31270,10,0,-88,7794,119,117,0.317693055,5.043988228,1.60244,0.081656598
3,969,-7,-201,3613,-7947,-237,252,-276,-67,1494,7683,-2523,1294,-2806,-2221,-4009,3960,-12557,-35,-51,-77,7771,154,185,0.307917893,5.043988228,1.553134203,0.081664048
3,1261,426,674,2959,-8313,-1451,69,-227,-59,2168,8601,-3657,1488,-3581,-2576,174,2897,-7220,-83,-87,-29,7831,200,212,0.307917893,5.043988228,1.553134203,0.081671461
3,1992,-520,1329,984,-6935,496,-346,-65,-13,2590,7734,-3742,595,-1855,-2925,-6089,3471,-4680,-141,-83,4,7931,223,188,0.307917893,5.043988228,1.553134203,0.081678875
3,2152,-1653,1410,-623,-7152,1379,-731,-24,-48,1975,6284,-3520,-1829,-4885,-3909,-8059,2136,-9126,-210,-38,38,7913,160,248,0.312805474,5.043988228,1.577787161,0.081686407
3,2206,-2032,1210,722,-7241,2632,-685,-201,-134,1540,6057,-3738,-18,-8313,-4399,-8075,-426,-11940,-206,-16,38,7906,99,269,0.317693055,5.043988228,1.60244,0.081694089
3,1991,-1014,1048,791,-7909,2890,-378,-250,-100,1512,6731,-4432,2936,-11061,-4723,-7755,-781,-13330,-164,-7,12,7931,0,271,0.322580636,5.05376339,1.630246162,0.08170189
3,1690,50,631,527,-8042,4227,-272,-168,-12,1556,7475,-4778,5330,-14011,-4977,-7610,408,-12148,-86,9,-23,7863,-16,297,0.322580636,5.05376339,1.630246162,0.08170969
3,914,1234,284,468,-8451,4840,-263,-236,240,1813,7539,-4801,5676,-17308,-5728,-3726,2029,-7618,-37,-22,-31,7796,26,280,0.312805474,5.043988228,1.577787161,0.081717238
3,511,1039,307,127,-8959,3817,-166,-563,406,2199,7230,-4679,4150,-18616,-6056,-2040,3100,-4251,-50,-61,-18,7774,106,209,0.307917893,5.043988228,1.553134203,0.081724674
3,275,-207,86,-681,-9287,1400,-22,-817,449,2530,6718,-4665,3016,-19144,-5435,-405,877,-3441,-82,-85,2,7906,154,66,0.312805474,5.05376339,1.580844879,0.081732228
3,532,-883,-343,-171,-9076,-137,249,-568,248,2297,6339,-4564,3475,-18300,-3915,2227,-3572,-2516,-70,-44,21,7969,135,-8,0.317693055,5.043988228,1.60244,0.081739888
3,952,-733,-122,2622,-8130,880,555,-278,107,1752,6525,-4413,6304,-16576,-2124,1333,-4495,-69,-34,7,10,7934,75,-3,0.312805474,5.043988228,1.577787161,0.08174742
3,942,305,336,4304,-7655,1729,653,-428,187,1688,6516,-4183,9044,-15481,-1749,1489,-2659,2647,29,10,-7,7834,63,26,0.317693055,5.05376339,1.605545521,0.081755094
3,613,2415,739,3136,-7700,2341,593,-579,322,2060,6464,-3983,9461,-15289,-786,1174,-1851,3624,67,-12,-11,7798,67,65,0.312805474,5.05376339,1.580844879,0.081762664
3,652,2733,872,707,-7888,1304,630,-386,344,2063,6847,-3701,8551,-14056,-19,2044,688,7789,60,-25,-13,7826,63,94,0.307917893,5.043988228,1.553134203,0.0817701
3,1060,1130,1218,-281,-7159,1002,574,-228,228,1700,7454,-3435,4960,-12013,494,368,1390,12149,14,-13,-1,7870,31,150,0.312805474,5.043988228,1.577787161,0.081777632
3,1995,-895,1493,824,-5479,1385,130,128,-55,1448,7544,-3403,1900,-8804,572,2091,-295,12787,32,-24,21,7929,64,176,0.317693055,5.05376339,1.605545521,0.081785299
3,2181,-773,1276,1175,-5459,3738,-167,442,-238,1501,6796,-3908,1592,-6150,445,2624,320,11561,47,-24,4,8006,117,151,0.317693055,5.043988228,1.60244,0.081792951
3,1655,353,718,28,-6504,6281,-141,757,-349,1621,5812,-4473,1500,-5323,-504,3993,828,11315,78,7,-34,7882,13,93,0.337243408,5.05376339,1.704348445,0.081801079
3,1223,702,433,-912,-5946,6774,207,924,-446,1220,6387,-4561,1104,-2946,-580,7030,-68,14309,209,27,-75,7785,-92,67,0.317693055,5.043988228,1.60244,0.081808724
3,560,562,-17,-1661,-5156,7590,228,575,-423,634,7801,-3979,313,446,-381,8755,-801,16419,222,-20,-67,7765,-37,130,0.322580636,5.05376339,1.630246162,0.081816494
3,-192,481,-299,-161,-5173,8098,-377,23,-389,654,8471,-3356,208,4295,-209,8960,-1830,16900,169,-38,-45,7878,25,239,0.312805474,5.043988228,1.577787161,0.081824027
3,-918,1078,-311,773,-5783,7728,-766,-172,-328,1485,7735,-3298,840,7033,-1002,7575,-1936,15660,70,-14,-13,7931,57,283,0.317693055,5.05376339,1.605545521,0.081831686
3,-1571,1875,-110,1128,-6666,5221,-867,-12,-224,2658,7144,-3461,1297,11016,-1508,5763,-1230,14831,28,21,6,7967,55,242,0.307917893,5.043988228,1.553134203,0.081839129
3,-1606,2482,35,175,-7412,3068,-785,270,-254,2878,6855,-3589,288,15215,-1588,4325,260,12971,62,47,-4,7876,89,201,0.312805474,5.043988228,1.577787161,0.081846677
3,-1242,1862,-32,-2086,-8154,637,-653,812,-434,2459,6477,-4091,-3286,19205,-905,4486,1541,10360,98,15,-25,7766,76,219,0.307917893,5.043988228,1.553134203,0.081854098
3,-965,182,-264,-2640,-8532,204,-455,1149,-462,2138,6211,-4683,-5719,21146,775,3265,2264,5787,132,-20,-26,7829,92,218,0.307917893,5.043988228,1.553134203,0.081861518
3,-923,-2387,-549,-302,-8732,1414,-172,1154,-308,1872,6292,-5325,-8252,22667,1590,4293,3256,249,116,-25,-23,7870,120,221,0.317693055,5.043988228,1.60244,0.081869155
3,-1245,-2857,-590,1442,-9168,2892,132,608,64,2080,6515,-5603,-9199,22827,2012,3364,2306,-4151,39,-22,-13,7906,97,246,0.312805474,5.043988228,1.577787161,0.081876688
3,-1792,-1856,-364,1811,-9396,3201,295,241,305,2227,6724,-5022,-6989,22173,2426,-778,574,-6351,-15,6,-12,7957,74,265,0.317693055,5.05376339,1.605545521,0.081884362
3,-1895,-1006,-310,675,-9316,1934,504,90,380,1908,7058,-4398,-3685,20961,3030,-385,-1416,-8084,-24,23,-25,7889,62,213,0.312805474,5.043988228,1.577787161,0.081891917
3,-1796,-88,-702,-521,-8882,1295,746,372,271,1385,7492,-4359,-1203,19621,4311,890,1138,-8596,-2,8,-26,7799,99,191,0.317693055,5.05376339,1.605545521,0.081899621
3,-1535,1175,-1412,47,-7928,2784,882,463,153,660,7873,-4140,-3395,17853,5581,-1199,4587,-13857,33,-22,-29,7800,145,198,0.322580636,5.05376339,1.630246162,0.081907399
3,-1495,1765,-1505,-150,-5281,3108,697,-78,342,767,7561,-3528,-3746,13685,3921,-6936,1908,-18013,47,-42,-31,7812,178,211,0.317693055,5.043988228,1.60244,0.081915058
3,-2224,484,-1766,-727,-7712,2907,378,-675,389,1095,7258,-2641,-3047,6792,2305,-8541,2890,-20640,40,-53,-24,7893,207,231,0.312805474,5.043988228,1.577787161,0.081922606
3,-1742,-891,-1111,1156,-8306,994,323,-679,292,1513,7578,-2381,-695,1058,452,-6692,4563,-19836,3,-37,-12,7920,226,255,0.317693055,5.05376339,1.605545521,0.081930287
3,-501,-747,-201,2982,-8435,-1585,326,-258,76,1915,8013,-2797,2187,-2517,-1099,558,3527,-13749,-37,-21,17,7939,193,235,0.312805474,5.043988228,1.577787161,0.08193782
3,589,84,67,2237,-8455,-2499,180,228,-150,1715,7684,-3847,1649,-3686,-1458,-921,5106,-10127,-117,-3,22,7935,111,239,0.327468216,5.043988228,1.651745796,0.081945717
3,1572,673,309,862,-7433,-801,-15,225,-313,1590,7103,-4117,1285,-5844,-1767,-3293,3531,-11959,-173,-3,19,7889,38,250,0.312805474,5.05376339,1.580844879,0.081953272
3,2058,319,374,637,-7280,1463,-245,13,-376,1678,6455,-3861,1357,-8613,-2351,-7214,2085,-14368,-189,-5,8,7843,-25,257,0.307917893,5.043988228,1.553134203,0.0819607
3,1963,131,562,261,-6602,3409,-412,-317,-345,1935,6409,-3782,3377,-13249,-4183,-8795,2312,-14724,-153,-8,5,7844,-15,199,0.317693055,5.043988228,1.60244,0.081968352
3,1312,-73,627,-720,-7715,4558,-288,-478,-195,2257,6841,-4145,3163,-17920,-5751,-4961,2337,-12042,-81,-18,8,7857,54,140,0.322580636,5.05376339,1.630246162,0.08197616
3,838,-321,548,-424,-8805,4445,-51,-288,31,2434,7480,-4552,3162,-20122,-6532,-2874,2455,-8698,-61,-14,8,7859,129,121,0.317693055,5.043988228,1.60244,0.081983812
3,563,-796,342,-326,-9334,3024,160,-44,246,2552,7526,-4784,2991,-21230,-6012,-698,1777,-6324,-19,-24,2,7862,130,119,0.332355827,5.05376339,1.679647684,0.081991822
3,470,-675,-92,-649,-9336,1414,210,44,212,2237,7085,-4791,2467,-21656,-4510,2584,-1172,-5567,51,-25,-6,7882,91,111,0.317693055,5.05376339,1.605545521,0.081999473
3,804,-377,-242,955,-9123,-162,321,-40,149,1880,6819,-4786,5155,-21158,-2556,3653,-4689,-4071,107,-32,-21,7861,76,118,0.312805474,5.05376339,1.580844879,0.082007028
3,1069,-77,130,2809,-8235,542,437,-330,229,1513,6764,-4455,8968,-20075,-334,4896,-4420,-2208,118,-32,-31,7888,73,156,0.322580636,5.05376339,1.630246162,0.082014821
3,1008,1054,571,3419,-7575,1474,363,-666,417,1709,6448,-4056,9776,-19326,1766,6163,-1571,1857,82,-15,-45,7912,307,205,0.317693055,5.05376339,1.605545521,0.082022496
3,789,2039,1127,1678,-7531,1892,234,-1040,592,2100,6340,-3352,9170,-17299,2352,5311,631,8437,31,-11,-46,7895,44,250,0.312805474,5.05376339,1.580844879,0.082030043
3,1136,1061,1663,511,-6635,1208,91,-1023,584,1923,6778,-2663,5339,-15253,2506,4347,2266,15592,-65,-19,-32,7847,106,286,0.312805474,5.043988228,1.577787161,0.082037576
3,2022,-871,2121,111,-3765,1887,-215,-586,344,1390,7428,-2423,1363,-8759,1829,4031,4455,17135,-122,-30,11,7826,171,273,0.317693055,5.043988228,1.60244,0.082045235
3,2319,-1155,1830,88,-4428,4087,-506,-35,81,1351,7105,-3195,-1586,-5382,1178,5065,2577,15916,-125,-29,43,7890,158,212,0.317693055,5.05376339,1.605545521,0.082052886
3,1785,-594,1061,-1077,-6691,7505,-472,803,-130,1840,6078,-4659,125,-1910,624,6016,1146,10482,-77,-12,47,7916,98,142,0.312805474,5.043988228,1.577787161,0.082060434
3,1140,-315,645,-961,-6466,8051,-148,1170,-232,1744,6261,-5192,-187,-2265,79,4609,487,10554,31,0,8,7883,19,147,0.303030312,5.043988228,1.528481364,0.082067735
3,403,307,155,-835,-6228,7207,32,894,-318,1099,7487,-4813,-53,-1093,-24,6255,344,13285,103,-1,-14,7776,99,202,0.307917893,5.043988228,1.553134203,0.082075164
3,-132,430,-135,-880,-6013,6356,-428,120,-523,568,8380,-4037,-110,1272,-85,6016,40,15598,138,-58,-34,7915,96,203,0.307917893,5.043988228,1.553134203,0.082082592
3,-674,357,-443,-315,-6297,5881,-918,-245,-667,1311,7509,-3749,-124,4340,-90,5330,-395,14703,98,-55,-51,7923,101,171,0.312805474,5.043988228,1.577787161,0.082090124
3,-1226,753,-498,17,-7067,5295,-754,-233,-600,2702,6574,-3683,41,7267,-344,4485,-906,14298,89,-21,-53,7798,86,149,0.317693055,5.043988228,1.60244,0.082097806
3,-1513,933,-448,-346,-7371,4527,-400,-55,-471,3176,6716,-3850,72,10129,-171,4034,-647,13909,127,-20,-32,7791,89,183,0.317693055,5.05376339,1.605545521,0.082105473
3,-1733,751,-421,-766,-7981,2583,-221,434,-301,2975,6886,-4039,-439,13229,29,3305,143,13433,116,-45,5,7873,114,290,0.312805474,5.043988228,1.577787161,0.08211302
3,-1662,264,-418,-957,-8425,1523,-257,762,-174,2433,6939,-4259,-1837,15805,-79,2525,1538,10879,64,-51,40,7907,98,326,0.317693055,5.043988228,1.60244,0.082120664
3,-1404,-756,-399,-342,-8817,967,-228,845,69,2103,6842,-4781,-2790,19159,-274,3952,3288,7521,25,-24,52,7935,18,229,0.322580636,5.05376339,1.630246162,0.082128473
3,-1545,-1365,-352,-40,-8828,2099,-76,745,281,2234,6744,-5221,-7492,21320,-48,2909,4474,2316,10,13,26,7944,-67,95,0.317693055,5.043988228,1.60244,0.082136132
3,-2019,-1935,-491,293,-8617,2682,128,578,499,2508,6571,-5217,-9113,21527,627,728,3332,-955,38,6,-21,7894,-113,71,0.317693055,5.05376339,1.605545521,0.082143806
3,-2384,-1942,-561,507,-9029,2135,458,480,641,2517,6596,-4706,-7793,20560,1155,-302,-98,-4770,63,-12,-60,7817,-86,145,0.327468216,5.043988228,1.651745796,0.082151718
3,-2518,-1676,-740,512,-9140,1148,671,570,607,2133,6871,-4388,-3208,19873,2055,188,-2119,-7285,28,-41,-65,7818,-16,250,0.337243408,5.05376339,1.704348445,0.082159854
3,-2198,-399,-806,1340,-8371,960,813,715,519,1355,7217,-4207,-192,19170,3077,-796,-239,-8680,1,-54,-53,7857,55,328,0.322580636,5.05376339,1.630246162,0.082167692
3,-2017,1325,-898,1373,-7859,1221,795,497,510,867,7077,-3960,406,17318,3910,-1563,1280,-10194,-5,-62,-30,7884,162,342,0.312805474,5.043988228,1.577787161,0.082175218
3,-1779,2673,-1246,-523,-7221,1699,739,-114,497,602,7172,-3508,-1819,14877,4539,-2898,2793,-12587,-42,-64,-3,7850,226,284,0.317693055,5.05376339,1.605545521,0.082182877
3,-1587,1969,-1271,-590,-6960,1686,665,-619,430,679,7493,-3136,-3379,10895,4518,-5055,1625,-15736,25,-31,9,7900,178,154,0.312805474,5.043988228,1.577787161,0.082190402
3,-1330,157,-731,2137,-6898,836,440,-945,263,1533,7723,-2710,-2388,6338,3402,-5385,1934,-16817,45,-27,19,7872,107,122,0.312805474,5.05376339,1.580844879,0.082197957
3,-556,-612,-266,1862,-7651,572,243,-659,53,2197,7370,-2701,-913,1713,1965,-5096,2178,-16184,46,-35,2,7890,47,89,0.312805474,5.05376339,1.580844879,0.082205519
3,459,484,461,3294,-8484,-286,152,-154,-103,2349,7330,-2924,1203,-1113,738,-3847,2675,-14965,4,-37,-26,7868,54,129,0.317693055,5.043988228,1.60244,0.082213156
3,1165,1838,923,1714,-8245,-738,190,425,-287,1889,7547,-3642,2538,-3537,86,-3507,4096,-11960,-59,-42,-27,7852,117,179,0.312805474,5.05376339,1.580844879,0.082220726
3,1841,1994,1017,94,-7653,-378,56,742,-433,1623,7665,-3964,2313,-5583,-878,-4295,4146,-10335,-125,-60,-19,7921,163,196,0.317693055,5.05376339,1.605545521,0.0822284
3,2389,289,893,-255,-7442,1409,-274,514,-401,1552,7251,-4274,2176,-7591,-2456,-6000,4233,-11110,-152,-58,-20,7920,175,183,0.317693055,5.05376339,1.605545521,0.082236081
3,2267,-185,1100,367,-6820,3457,-545,25,-250,1790,6712,-4359,3303,-10158,-4598,-10354,4650,-12650,-141,-46,-17,7881,125,207,0.307917893,5.043988228,1.553134203,0.082243517
3,1604,-541,911,-1761,-7164,5501,-638,-442,-142,2203,6223,-4406,2575,-15898,-5652,-9500,4222,-13218,-99,-26,-5,7876,85,233,0.317693055,5.05376339,1.605545521,0.082251191
3,742,-816,500,-2078,-8341,6023,-384,-507,-19,2402,6535,-4682,3089,-20881,-6983,-6125,3656,-11037,-74,-6,7,7906,42,253,0.322580636,5.043988228,1.627092957,0.08225897
3,205,-1064,-188,-2182,-10302,2716,216,-292,159,2548,7283,-5142,2018,-24264,-6671,518,3699,-7938,-60,1,20,7904,31,235,0.317693055,5.05376339,1.605545521,0.082266629
3,390,-1655,-626,-1705,-10604,87,525,-73,89,2333,7455,-5435,1591,-23810,-5508,5096,568,-6346,-30,-8,16,7853,62,224,0.317693055,5.043988228,1.60244,0.082274295
3,897,-1889,-917,1935,-9293,-1346,479,-382,-8,1801,6701,-4908,4006,-21269,-4536,4591,-4278,-4401,-19,-38,-2,7822,107,172,0.312805474,5.05376339,1.580844879,0.082281843
3,1474,-575,-436,4601,-8313,-1844,482,-903,-14,1719,6202,-4257,8672,-19908,-1894,4553,-4743,-1279,-2,-56,-14,7826,96,115,0.312805474,5.043988228,1.577787161,0.082289368
3,1654,2023,252,4745,-7033,103,511,-1170,-47,2021,6209,-3819,10576,-17453,472,4945,-1848,2246,37,-54,-20,7886,56,51,0.317693055,5.043988228,1.60244,0.082297012
3,1616,3373,710,560,-7199,1084,467,-1169,186,2403,6502,-3363,8437,-16484,1343,3423,1490,8178,43,-51,-27,7856,69,96,0.312805474,5.043988228,1.577787161,0.082304575
3,2027,1427,1183,-1492,-6484,1472,275,-1251,348,2297,6626,-2826,4592,-13545,1702,3728,1535,13575,40,-37,-7,7887,124,126,0.312805474,5.043988228,1.577787161,0.0823121
3,2686,-1375,1700,-895,-4039,2512,-68,-982,252,2014,7010,-2529,338,-9107,2015,5197,242,15643,-15,-24,12,7895,191,102,0.312805474,5.043988228,1.577787161,0.082319632
3,2760,-1868,1517,80,-4181,5180,-324,-493,83,2016,7047,-3148,-727,-5165,2036,5792,-256,13909,-96,-19,41,7913,202,100,0.322580636,5.043988228,1.627092957,0.082327403
3,2017,-959,1237,-320,-5442,8533,-486,334,44,2281,6554,-4299,127,-2727,1539,7421,-551,12509,-140,-22,51,7890,207,72,0.322580636,5.043988228,1.627092957,0.082335196
3,1222,-403,940,-1195,-5302,9212,-470,702,102,2167,6647,-4582,239,-1839,1394,7664,-632,13191,-151,-28,38,7837,150,77,0.322580636,5.043988228,1.627092957,0.08234296
3,446,-276,667,-1778,-5481,9034,-508,639,89,1193,7803,-4141,413,305,1432,8079,-699,15442,-103,-24,18,7832,46,132,0.322580636,5.043988228,1.627092957,0.082350731
3,-534,-308,349,-721,-5684,7788,-828,457,-44,821,8221,-3896,709,3180,1457,6996,-555,15597,-17,-40,11,7892,19,155,0.317693055,5.05376339,1.605545521,0.082358435
3,-1143,98,61,337,-6110,6352,-1139,288,-203,1175,7488,-3892,1161,6829,1092,5377,-341,15150,20,-48,-4,7920,46,122,0.307917893,5.043988228,1.553134203,0.082365848
3,-1668,642,-262,-258,-6970,5174,-1008,265,-333,2028,6575,-4289,1385,9348,778,3969,974,14150,62,-24,-22,7849,44,63,0.307917893,5.043988228,1.553134203,0.082373276
3,-1961,517,-392,-345,-7516,4144,-723,217,-342,2449,6508,-4376,189,12249,10,2798,1024,12818,129,-8,-18,7828,-11,40,0.327468216,5.05376339,1.654946923,0.082381181
3,-2028,388,-360,-303,-8251,2784,-395,177,-364,2494,6744,-4438,-945,14964,-498,1103,2069,10370,166,-16,-19,7884,-99,85,0.317693055,5.043988228,1.60244,0.082388856
3,-2017,184,-456,-234,-9004,1862,-314,409,-323,2582,6573,-4682,-2914,16745,-937,-163,2379,8006,157,-9,-28,7902,-160,198,0.307917893,5.043988228,1.553134203,0.082396269
3,-1868,-221,-575,-513,-9051,935,-77,754,-138,2472,6464,-5097,-3732,17767,-604,-706,1638,4316,108,-4,-20,7892,-140,266,0.293255121,5.043988228,1.479175329,0.082403332
3,-1827,-593,-795,-428,-9010,752,127,763,-43,2215,6561,-5250,-3745,18473,-210,-338,1144,1249,65,-2,-15,7865,-80,249,0.322580636,5.05376339,1.630246162,0.082411118
3,-1873,-835,-938,58,-8933,1278,392,537,28,2055,6711,-5034,-4149,18814,84,-907,1885,-1190,14,-14,-12,7826,36,128,0.312805474,5.05376339,1.580844879,0.082418665
3,-2043,-859,-1088,639,-8454,1934,526,389,182,2062,6891,-4596,-4910,18200,81,-2189,1704,-2960,11,-32,-4,7824,117,70,0.312805474,5.043988228,1.577787161,0.082426205
3,-2138,-785,-1049,670,-8705,1927,623,197,363,2151,7127,-4111,-4535,17534,308,-2389,92,-4962,5,-37,12,7864,192,97,0.307917893,5.043988228,1.553134203,0.082433619
3,-1902,-864,-859,270,-8141,1269,649,223,364,1927,7202,-3877,-2983,16791,908,-1453,-234,-6627,-1,-34,17,7954,210,145,0.312805474,5.043988228,1.577787161,0.082441144
3,-1694,-645,-952,-76,-7872,1118,687,426,190,1544,7183,-3882,-2660,15639,2322,-1137,480,-7105,4,-2,-5,7969,138,155,0.317693055,5.043988228,1.60244,0.082448788
3,-1319,-274,-1177,394,-7347,1416,660,342,98,1099,7213,-3750,-3324,14416,3640,-1406,1710,-8399,21,15,-39,7885,72,153,0.307917893,5.043988228,1.553134203,0.082456231
3,-1217,37,-1090,851,-7000,2245,471,43,153,1079,7172,-3506,-4174,13014,3691,-2787,2652,-10070,8,-5,-38,7817,30,141,0.312805474,5.043988228,1.577787161,0.082463771
3,-1286,-221,-905,78,-5975,2053,229,-400,228,1428,7299,-3048,-2126,10943,2462,-3640,839,-12937,8,-18,-22,7799,-203,101,0.317693055,5.043988228,1.60244,0.082471415
3,-1180,-744,-692,1077,-8036,1671,54,-500,160,1572,7389,-2855,-1330,8040,2099,-4530,4548,-14214,-3,-40,-3,7818,41,85,0.312805474,5.05376339,1.580844879,0.08247897
3,-580,-188,-187,641,-8662,103,-119,-334,-203,1634,7448,-2576,-557,-673,-759,-9117,4363,-19075,-14,-51,6,7891,16,59,0.312805474,5.05376339,1.580844879,0.082486525
3,312,-108,49,1309,-8324,129,-264,-220,-283,1429,7860,-2990,1109,-2447,-814,1134,2502,-18249,-30,-16,4,7943,-27,95,0.322580636,5.043988228,1.627092957,0.082494296
3,1210,196,328,1545,-8324,-572,-286,22,-209,1758,7830,-3578,1314,-1760,-1351,-3161,3889,-8524,-31,8,-11,7948,-51,132,0.317693055,5.043988228,1.60244,0.082501963
3,1763,491,651,969,-7854,-646,-396,-132,-355,1718,7508,-3983,726,-3877,-1708,-4178,3771,-9931,-30,16,-27,7888,8,202,0.322580636,5.043988228,1.627092957,0.082509749
3,2332,392,817,908,-7751,1001,-575,-453,-303,1957,7074,-4165,968,-6724,-2760,-6259,3070,-11873,-46,6,-36,7827,65,252,0.317693055,5.05376339,1.605545521,0.082517408
3,2218,249,708,-910,-7941,2722,-801,-691,-296,2251,6254,-4223,1984,-9995,-3702,-7771,2515,-13631,-49,-25,-26,7807,101,264,0.312805474,5.043988228,1.577787161,0.082524933
3,1909,-26,534,-527,-7119,4145,-700,-664,-220,2390,6457,-4363,3680,-13431,-4674,-8601,2203,-13455,-52,-46,-19,7864,116,239,0.312805474,5.043988228,1.577787161,0.082532465
3,1259,140,428,-800,-8141,5023,-363,-578,75,2434,7115,-4532,4466,-16966,-5622,-5586,2661,-11446,-41,-32,-7,7901,156,228,0.322580636,5.05376339,1.630246162,0.082540229
3,466,133,73,-736,-9363,4435,-156,-486,265,2458,7458,-4729,3951,-20161,-6109,-3392,3194,-7402,-45,-23,14,7870,197,192,0.312805474,5.043988228,1.577787161,0.082547754
3,245,-265,-185,-696,-9630,2709,83,-299,369,2413,7317,-4995,2217,-21638,-6095,848,2447,-6450,-37,-27,27,7913,143,137,0.312805474,5.043988228,1.577787161,0.082555287
