activity,wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
7,1524,-2384,-121,-5678,6046,-276,-484,-2227,-941,2566,7953,-1948,-1681,-238,-1156,6874,3409,2349,-480,-61,-166,7698,-381,-121,0.317693055,5.05376339,1.605545521,0.303917944
7,1274,-2047,-316,-5871,6086,180,-476,-2074,-870,2677,7831,-2217,-1460,-446,-1010,7130,3333,2374,-535,-122,-178,8057,-558,828,0.317693055,5.05376339,1.605545521,0.303925604
7,1119,-1689,-467,-5708,6192,-6,-613,-1704,-713,2589,8081,-2359,-742,-726,-755,7653,2702,2536,-642,-92,-92,8135,-566,1379,0.322580636,5.05376339,1.630246162,0.303933412
7,1012,-1062,-596,-5543,6295,-315,-730,-1492,-567,2227,8356,-2343,6,-433,-396,7958,2418,2881,-627,124,44,7913,-493,1237,0.312805474,5.05376339,1.580844879,0.303940982
7,743,-155,-654,-5330,6440,-486,-754,-1305,-347,1715,8761,-2133,237,-496,-110,7275,2240,2784,-582,283,215,7727,-563,618,0.317693055,5.05376339,1.605545521,0.303948671
7,589,203,-501,-5473,6234,-670,-662,-1247,-164,1409,8908,-2043,336,-561,64,6780,2186,2539,-536,304,343,7861,-807,151,0.322580636,5.05376339,1.630246162,0.303956449
7,425,444,-231,-5308,5895,-1024,-604,-1062,118,1469,8166,-1998,290,-893,208,7691,2405,1945,-394,364,404,7999,-1271,-311,0.322580636,5.05376339,1.630246162,0.303964227
7,319,560,-164,-5415,5655,-1487,-595,-866,234,1704,7489,-1733,274,-444,324,7599,2881,1649,-258,472,417,8023,-1583,-481,0.317693055,5.05376339,1.605545521,0.303971916
7,196,542,-122,-5557,5271,-1828,-320,-551,360,1982,7327,-1254,148,-261,163,7351,3006,1388,-150,564,351,7712,-1951,-445,0.317693055,5.05376339,1.605545521,0.303979605
7,116,253,-96,-5414,5190,-1894,-27,-378,394,2144,7510,-975,-44,-117,92,7401,2717,1261,-77,506,280,7457,-2092,-399,0.317693055,5.05376339,1.605545521,0.303987265
7,68,216,-56,-5486,5092,-1889,183,-163,301,2249,7466,-811,38,225,85,7231,2169,970,-209,273,169,7250,-1927,-318,0.327468216,5.05376339,1.654946923,0.303995192
7,97,185,6,-5651,5175,-1673,424,22,58,2089,7749,-834,200,15,103,7169,2322,1050,-357,78,67,7431,-1597,-364,0.322580636,5.05376339,1.630246162,0.304003
7,185,188,65,-5563,5382,-1453,543,-72,-142,1876,8257,-1045,372,71,67,7487,2609,1360,-409,-33,-21,7760,-1252,-538,0.332355827,5.05376339,1.679647684,0.304011017
7,280,197,108,-5720,5687,-975,414,-245,-324,1826,8542,-1309,351,28,37,7243,3008,1627,-261,-119,-117,7761,-1064,-537,0.327468216,5.05376339,1.654946923,0.304018945
7,314,150,164,-5665,5885,-702,255,-317,-429,2025,8408,-1502,258,-199,72,7069,2995,2062,-97,-155,-148,7788,-1060,-467,0.327468216,5.05376339,1.654946923,0.304026842
7,280,260,177,-5611,6070,-464,15,-226,-471,2363,8099,-1707,325,-245,220,7297,3069,2336,46,-125,-132,7763,-1254,-128,0.317693055,5.05376339,1.605545521,0.304034531
7,175,434,132,-5572,6051,-526,-64,-49,-431,2547,7849,-1778,570,-306,331,7292,3061,2479,34,-125,-125,7789,-1608,313,0.312805474,5.05376339,1.580844879,0.304042101
7,-54,776,41,-5425,5932,-713,-57,294,-337,2686,7622,-1933,851,-74,457,7326,3109,2325,90,-144,-165,7593,-1770,479,0.317693055,5.05376339,1.605545521,0.30404979
7,-257,1041,-38,-5383,5960,-906,48,576,-308,2655,7726,-2071,1059,-25,527,7108,2881,2083,282,-162,-210,7608,-1967,339,0.327468216,5.05376339,1.654946923,0.304057658
7,-533,1297,-55,-5349,5924,-1100,175,822,-312,2527,7856,-2217,1081,-189,589,7177,2736,1974,437,-149,-247,7596,-1911,209,0.317693055,5.05376339,1.605545521,0.304065347
7,-708,1367,-2,-5256,5899,-1354,237,1223,-275,2175,8089,-2246,1197,-90,606,7422,2631,2020,685,-184,-255,7604,-1802,239,0.322580636,5.05376339,1.630246162,0.304073185
7,-889,1424,21,-5393,5966,-1486,202,1543,-171,1909,8085,-2262,1210,167,648,7756,2383,2167,944,-210,-262,7633,-1625,434,0.317693055,5.05376339,1.605545521,0.304080844
7,-1076,1423,81,-5267,5894,-1594,110,1963,1,1691,7925,-2308,1378,455,713,7726,2311,2086,1355,-203,-266,7671,-1444,381,0.317693055,5.05376339,1.605545521,0.304088533
7,-1223,1480,97,-5181,5711,-1717,63,2200,97,1703,7714,-2326,1338,762,761,7530,2521,1861,1675,-279,-272,7482,-1313,273,0.312805474,5.05376339,1.580844879,0.304096073
7,-1444,1386,130,-5133,5579,-1524,80,2435,175,1807,7602,-2296,1271,984,721,7016,2601,1830,1849,-357,-247,7559,-1143,20,0.312805474,5.05376339,1.580844879,0.304103643
7,-1626,1360,191,-4924,5634,-1418,167,2628,247,1890,7688,-2221,1159,993,727,6880,2410,2045,1920,-365,-216,7632,-955,-94,0.312805474,5.043988228,1.577787161,0.304111183
7,-1893,1325,301,-5175,5651,-1232,318,2918,369,1856,7793,-2026,1114,1038,704,6850,2379,1974,2120,-325,-197,7820,-1060,-447,0.307917893,5.05376339,1.556144118,0.304118603
7,-2067,1268,448,-5090,5703,-1383,392,3127,411,1842,7950,-1907,1045,1035,621,7244,2351,2089,2270,-336,-224,7744,-952,-1039,0.327468216,5.05376339,1.654946923,0.304126501
7,-2224,1259,577,-5429,5700,-1469,434,3318,428,1779,8036,-1719,1079,1309,592,7688,2718,1953,2256,-415,-276,7623,-841,-1335,0.317693055,5.05376339,1.605545521,0.30413419
7,-2259,1223,585,-5606,5843,-1514,449,3503,414,1831,8021,-1369,896,1398,657,7817,2866,1585,1933,-521,-285,7554,-556,-1506,0.312805474,5.05376339,1.580844879,0.30414176
7,-2273,1189,550,-5829,5865,-1422,460,3603,412,1863,7989,-1109,927,1376,627,7799,2666,1362,1611,-577,-237,7731,-396,-1611,0.322580636,5.05376339,1.630246162,0.304149538
7,-2220,1214,517,-5692,6031,-1300,611,3516,380,1910,8109,-810,1171,1172,556,7736,2473,1332,1222,-633,-206,7752,-115,-1593,0.312805474,5.05376339,1.580844879,0.304157078
7,-2143,1368,493,-5698,6224,-1162,785,3354,365,1748,8308,-720,1504,966,499,8002,2360,1663,833,-615,-149,7921,-2,-1616,0.312805474,5.043988228,1.577787161,0.304164618
7,-2015,1599,404,-5905,6276,-1224,846,3181,381,1598,8330,-661,1856,882,513,8276,2498,1691,688,-573,-117,8018,-183,-1680,0.317693055,5.05376339,1.605545521,0.304172307
7,-1877,1733,284,-6009,6332,-1021,809,2984,406,1585,8160,-593,2041,704,483,8036,2862,1711,651,-505,-91,7780,-527,-1621,0.317693055,5.043988228,1.60244,0.304179996
7,-1755,1934,32,-6072,6333,-747,818,2625,476,1600,7782,-351,2406,441,488,7812,3290,1599,675,-459,-31,7718,-876,-1332,0.322580636,5.05376339,1.630246162,0.304187775
7,-1670,2014,-202,-6102,6174,-509,850,2367,525,1499,7627,-249,2749,90,430,7614,3549,1583,874,-68,59,7888,-1334,-1022,0.317693055,5.05376339,1.605545521,0.304195464
7,-1616,2132,-427,-5813,6041,-310,913,1972,613,1578,7782,-377,3027,-246,311,7153,3762,1425,1110,-63,92,7906,-1741,-828,0.317693055,5.05376339,1.605545521,0.304203123
7,-1580,2425,-750,-6015,5792,-139,932,1651,618,1815,7884,-585,3269,-528,238,7061,4043,1252,1183,1,54,7687,-1859,-1343,0.322580636,5.05376339,1.630246162,0.304210901
7,-1496,2466,-982,-6449,5692,-239,901,1231,544,1948,7842,-791,3269,-984,168,7453,4750,1178,1220,-135,-43,7368,-1744,-1736,0.322580636,5.05376339,1.630246162,0.304218709
7,-1440,2500,-1254,-6530,5911,-580,786,968,431,2173,7599,-475,3305,-1195,-85,8335,4796,1142,1367,-185,-97,7470,-1326,-2116,0.322580636,5.05376339,1.630246162,0.304226488
7,-1373,2756,-1631,-7166,6021,-747,759,1075,439,2125,7444,-298,3625,-1235,-190,8771,4818,965,1451,-247,-71,7475,-799,-2178,0.317693055,5.05376339,1.605545521,0.304234177
7,-1216,2745,-2186,-7611,5732,-894,722,1152,602,1476,7682,-817,3921,-1089,-409,8644,5472,624,1603,-152,-44,7781,-432,-2147,0.312805474,5.05376339,1.580844879,0.304241717
7,-1057,2441,-2510,-7598,5487,-828,643,845,719,1167,8050,-1216,3776,-1142,-715,8016,6310,468,1661,-17,-21,8163,-238,-2009,0.327468216,5.05376339,1.654946923,0.304249614
7,-918,1781,-2768,-7787,5074,-655,503,511,734,1597,8354,-1235,2931,-1225,-1241,7448,7380,42,1788,50,-42,8056,-162,-1900,0.317693055,5.05376339,1.605545521,0.304257274
7,-811,1186,-2904,-7821,4761,-690,320,559,691,1901,7927,-1199,2085,-1505,-2030,7359,7679,141,1921,-155,-49,7538,-210,-2047,0.317693055,5.05376339,1.605545521,0.304264933
7,-762,755,-3114,-8132,4684,-829,198,878,701,1968,7511,-1190,1803,-1757,-2826,7713,7757,-71,2164,-383,-21,7030,-582,-2475,0.317693055,5.05376339,1.605545521,0.304272592
7,-742,56,-3553,-8756,4237,-736,78,1321,734,1857,7289,-1242,1236,-1680,-3245,8151,8200,-686,2344,-656,15,6941,-679,-2629,0.317693055,5.05376339,1.605545521,0.304280281
7,-726,-419,-3900,-9006,3716,-598,-30,1862,734,2149,7562,-1146,881,-1387,-3749,7769,8833,-1006,2341,-753,78,7050,-611,-2601,0.322580636,5.05376339,1.630246162,0.304288059
7,-931,-760,-4470,-9553,3430,-584,136,2458,601,2302,6175,-886,1080,-1327,-4589,7491,9929,-1273,2252,-802,103,6800,-382,-2396,0.322580636,5.05376339,1.630246162,0.304295868
7,-1299,-1009,-4911,-9902,2781,-529,558,2696,356,2047,5792,-879,904,-1670,-5536,7110,10868,-995,2053,-1123,78,6416,-123,-2186,0.317693055,5.043988228,1.60244,0.304303527
7,-1703,-1382,-5482,-10449,1652,-956,1433,2759,-176,1776,6170,-1077,448,-1438,-6099,7717,11156,-1241,2101,-1684,-32,6139,-26,-2268,0.312805474,5.043988228,1.577787161,0.304311067
7,-2008,-1727,-6022,-11194,1476,-897,2050,2709,-709,1957,6554,-1304,297,-699,-6622,8531,11603,-2085,2199,-2110,-125,5629,414,-2442,0.322580636,5.05376339,1.630246162,0.304318875
7,-2409,-1882,-6839,-12476,1496,-198,2535,2984,-1517,1811,6891,-1655,814,-217,-7124,7897,12418,-2231,2263,-2649,-167,4659,968,-2781,0.312805474,5.05376339,1.580844879,0.304326385
7,-2721,-2140,-7373,-13325,1595,366,2845,2979,-2054,1696,6629,-1937,842,-1072,-7819,7840,13786,-2110,2589,-3408,-196,3392,813,-2842,0.312805474,5.05376339,1.580844879,0.304333985
7,-3060,-1678,-8102,-13356,2214,1030,3349,2837,-2648,1428,6058,-2693,2066,-1513,-8168,9330,14017,-1511,2768,-4033,-138,3183,1037,-2858,0.317693055,5.043988228,1.60244,0.304341614
7,-3445,155,-9611,-15037,2663,758,3642,2908,-2900,784,5850,-3121,4587,-2003,-8588,10666,15269,-1166,2286,-4945,276,4951,1393,-2642,0.317693055,5.05376339,1.605545521,0.304349303
7,-3615,980,-10886,-16379,2240,-11,4034,3117,-3197,565,7198,-3038,6400,-2084,-9260,10849,17981,-531,2405,-5859,544,6881,-206,-3864,0.317693055,5.05376339,1.605545521,0.304356933
7,-3677,535,-12394,-16305,1486,1017,5016,2592,-3959,-515,10222,-3528,5677,-1531,-10126,11038,19617,2,2593,-6279,-42,8266,-1845,-6054,0.327468216,5.05376339,1.654946923,0.30436483
7,-3937,684,-13421,-15813,1805,2598,5574,1451,-4783,-1395,10977,-4435,5059,-1484,-10674,9772,19035,51,4283,-7508,-814,6600,-4441,-6975,0.317693055,5.05376339,1.605545521,0.304372519
7,-3656,834,-14206,-15004,782,1900,5535,893,-5738,-1617,10010,-4806,4808,-2857,-11582,9319,16565,-569,5614,-10147,-1528,9389,-4231,-8392,0.317693055,5.05376339,1.605545521,0.304380208
7,-3294,410,-14837,-13267,465,1191,5256,673,-6348,-1536,9522,-4913,5434,-3986,-12793,9576,14835,-561,3422,-8019,-232,16480,-1099,-8209,0.312805474,5.05376339,1.580844879,0.304387718
7,-3009,-113,-15459,-10862,73,786,5226,1206,-7289,-2095,10850,-5087,4610,-4492,-13592,9317,13572,-479,21,-5879,-98,14725,-1406,-5027,0.312805474,5.05376339,1.580844879,0.304395258
7,-2667,-654,-15864,-8379,-1198,1104,5282,1490,-7978,-3312,12610,-5491,3556,-4072,-13719,8336,11057,-572,-1227,-4553,-536,11696,-3168,-3768,0.322580636,5.043988228,1.627092957,0.304403067
7,-2356,-1138,-15765,-7214,-2443,1477,5261,1238,-8694,-4205,13175,-5492,1700,-4107,-13818,5701,8785,-243,-1081,-3512,-1154,9544,-5219,-1562,0.307917893,5.043988228,1.553134203,0.304410487
7,-1728,-1819,-15072,-5426,-3509,1762,4981,629,-9156,-3594,12296,-5155,427,-4706,-13675,4500,6385,-1149,518,-1988,-1209,8449,-5224,-208,0.317693055,5.05376339,1.605545521,0.304418176
7,-1227,-2068,-14371,-4555,-3929,1511,4580,407,-9480,-4298,11401,-5413,-507,-5083,-13193,3840,4654,-1442,2665,-1028,-1414,6672,-3634,445,0.317693055,5.05376339,1.605545521,0.304425836
7,-640,-2592,-13301,-3297,-4103,1008,3964,512,-10036,-1719,9839,-5714,-847,-5149,-13161,3334,2908,-591,2686,-674,-1461,5512,-2353,-64,0.322580636,5.05376339,1.630246162,0.304433644
7,-398,-2880,-12435,-1389,-4416,809,3970,1400,-10272,-1350,8121,-5623,-909,-4099,-12259,1225,1233,529,2390,-512,-1516,5264,-2861,-1899,0.332355827,5.05376339,1.679647684,0.304441631
7,-510,-3387,-11206,556,-4867,943,4121,2388,-10537,-1389,7094,-5414,-2058,-3590,-11488,-228,186,1299,2235,-152,-1401,4751,-2321,-3069,0.322580636,5.05376339,1.630246162,0.304449409
7,-799,-3249,-10410,1595,-5804,1119,4277,3601,-10462,-356,6477,-5744,-3379,-2620,-10649,-1084,-1304,1313,2285,438,-1445,6345,-1874,-3301,0.317693055,5.05376339,1.605545521,0.304457098
7,-769,-4022,-8907,1510,-5656,1348,4413,4878,-9910,-1669,4818,-4794,-4528,-2182,-9890,-2293,-4432,1272,2153,1048,-1361,6550,-668,-2846,0.322580636,5.05376339,1.630246162,0.304464877
7,-775,-5401,-6566,4659,-4827,261,5312,5182,-9137,-2269,5098,-5704,-6157,-1898,-9382,-3714,-8530,170,2828,1975,-1337,7035,-250,-2108,0.317693055,5.05376339,1.605545521,0.304472536
7,-789,-5992,-4418,7514,-5400,-739,5647,4563,-8191,-1336,5962,-5696,-7621,-2053,-7714,-3233,-14329,-1256,2589,2453,-1384,6794,-680,-2625,0.312805474,5.05376339,1.580844879,0.304480076
7,-422,-5219,-1757,6885,-5453,-2150,5648,4384,-7544,605,6452,-6031,-6369,-1428,-3797,-3324,-19013,-1321,2025,2725,-1328,7165,-2347,-4363,0.317693055,5.05376339,1.605545521,0.304487765
7,117,-4991,458,6071,-4676,-2971,5403,4479,-6935,2018,6508,-6021,-4068,209,1965,-2662,-20912,-428,908,2995,-1173,6852,-3351,-5250,0.332355827,5.05376339,1.679647684,0.304495752
7,624,-4580,3531,6958,-3406,-2588,4748,5141,-5776,2745,5101,-6976,-2154,1119,5137,-1673,-14966,299,87,2858,-1206,6891,-2950,-5437,0.317693055,5.05376339,1.605545521,0.304503441
7,824,-3546,5453,5769,-2285,-2317,4643,5563,-4783,2141,3752,-7506,-1552,1691,7849,1102,-10116,-470,756,3123,-1238,8324,-2563,-5144,0.322580636,5.05376339,1.630246162,0.304511219
7,1097,-698,7161,2560,482,-1958,3796,5148,-2847,-887,3879,-8386,448,1889,9842,3219,-7268,-1603,457,3176,-1366,7672,-2876,-6962,0.317693055,5.05376339,1.605545521,0.304518908
7,1026,1255,7963,-130,1923,-2226,2734,3429,-1933,-3185,3797,-8638,2485,2243,10198,6555,-1452,-2283,-1088,1892,-1431,3530,-4471,-7999,0.317693055,5.05376339,1.605545521,0.304526567
7,936,2429,8379,-2441,3134,-1746,1050,99,-822,-5496,2007,-8653,4840,3109,9179,8321,8026,-4546,975,1032,-1358,7433,-3189,-6988,0.327468216,5.043988228,1.651745796,0.304534465
7,127,3583,7654,-7301,6255,-1200,1243,-1975,-910,-4627,86,-6385,4468,2541,6659,7296,17820,-5263,1018,959,-802,7021,-1988,-4191,0.327468216,5.043988228,1.651745796,0.304542363
7,-856,4763,6088,-13990,5735,-1390,1008,-2036,-805,508,-298,-1486,3501,1189,4629,7019,22749,-5642,-1139,882,-68,3870,-3850,-3866,0.322580636,5.043988228,1.627092957,0.304550141
7,-1054,4139,2339,-19620,3366,-1641,-702,-537,510,2111,-1242,1965,3817,946,2230,7637,27742,-5528,-879,419,357,1756,-5271,-3936,0.312805474,5.05376339,1.580844879,0.304557681
7,-507,2037,-819,-20225,690,-2646,-1872,-818,859,1392,-438,481,2417,1393,-644,4211,29963,-4625,-59,-157,260,4580,-2997,-3789,0.317693055,5.05376339,1.605545521,0.30456534
7,-14,-1977,-4436,-16120,-2565,-1468,-3345,-3717,807,-1780,145,-3615,-1408,1780,-3879,1233,24136,-5749,528,-211,139,6157,-1717,-3726,0.312805474,5.05376339,1.580844879,0.30457288
7,173,-3836,-6365,-12172,-4601,-823,-3514,-4376,629,-4581,-767,-6847,-3195,1370,-5569,-953,15779,-6705,968,-49,128,6826,-958,-2748,0.317693055,5.043988228,1.60244,0.30458051
7,149,-4378,-7744,-8872,-6229,-730,-2765,-3721,366,-5068,317,-9660,-1928,315,-6753,-2997,10697,-6474,1039,167,99,7332,-704,-2266,0.312805474,5.05376339,1.580844879,0.304588079
7,19,-3983,-8992,-4758,-7201,-1300,-2201,-2382,108,-4028,1364,-10547,-447,-380,-7454,-3662,6637,-4898,441,127,-44,7393,-1011,-2395,0.312805474,5.05376339,1.580844879,0.304595619
7,-157,-3191,-9637,-2050,-8320,-1438,-2159,-873,-351,-3695,2236,-11487,817,-222,-8166,-5112,3936,-3554,154,96,-241,7927,-942,-2868,0.312805474,5.043988228,1.577787161,0.304603189
7,-500,-2243,-10094,1360,-9694,-636,-2354,-730,-1208,-3736,1370,-11926,1550,-47,-8383,-6655,904,-2670,-121,-105,-334,8217,-1400,-2682,0.322580636,5.05376339,1.630246162,0.304610997
7,-764,-1649,-10189,3939,-9536,-864,-1281,-917,-2443,-4015,-411,-11240,1717,-722,-8339,-8073,-1188,-2638,-330,-101,-329,7922,-2176,-1849,0.312805474,5.05376339,1.580844879,0.304618567
7,-1036,-1744,-9567,7739,-8513,-1782,583,257,-3082,-4562,-305,-11153,1228,-1215,-8736,-9201,-5805,-2802,-264,-40,-232,7050,-2807,-1418,0.312805474,5.05376339,1.580844879,0.304626107
7,-1284,-2666,-8525,11680,-8756,-3696,2105,-24,-2985,-5728,2573,-10601,-1154,-1654,-8426,-9713,-10226,-3016,82,61,-55,6974,-2394,-1353,0.317693055,5.05376339,1.605545521,0.304633766
7,-1478,-4772,-6774,15909,-8900,-6299,2436,-1267,-2743,-3054,1125,-10155,-3479,-1021,-8266,-9051,-16027,-4163,353,168,28,7283,-1936,-1878,0.317693055,5.043988228,1.60244,0.304641426
7,-1426,-4875,-5200,18920,-9664,-8159,2800,-1059,-2852,252,1527,-8862,-5548,284,-6690,-9323,-23505,-6633,437,196,-74,7560,-1500,-2147,0.317693055,5.05376339,1.605545521,0.304649115
7,-808,-3943,-3254,18576,-10885,-8831,3165,425,-2577,-835,1797,-8194,-4931,980,-2941,-11677,-28837,-9575,407,260,-127,7771,-1152,-2530,0.317693055,5.05376339,1.605545521,0.304656774
7,439,-2498,51,17650,-9240,-7446,2863,1545,-2500,675,3039,-8532,-2534,-365,-33,-12702,-29074,-9899,134,358,-128,7722,-1085,-2718,0.317693055,5.05376339,1.605545521,0.304664463
7,1039,-1066,2745,19352,-7764,-6471,2660,3304,-1967,-398,1748,-8239,-77,-2181,2763,-10658,-26986,-7950,-109,723,21,7319,-1419,-2636,0.322580636,5.05376339,1.630246162,0.304672241
7,1777,1700,6176,19049,-6884,-6583,2911,3484,-1348,-417,2107,-8529,1176,-3183,5090,-8248,-25818,-6180,-439,522,212,6840,-2000,-2499,0.312805474,5.05376339,1.580844879,0.304679811
7,2257,1989,8842,15854,-5056,-5892,3293,4083,-626,926,2568,-10134,782,-3524,8521,-2910,-23276,-3676,-719,524,460,6590,-2172,-2207,0.317693055,5.05376339,1.605545521,0.3046875
7,2456,1034,11566,10609,-1173,-4229,3383,4972,-439,853,2276,-10412,-1094,-3062,12054,4874,-18425,1489,-708,375,558,6545,-1964,-2069,0.317693055,5.05376339,1.605545521,0.304695189
7,2710,2277,13187,7006,1894,-2697,3112,5520,-338,-625,1372,-10117,52,-1499,15455,11458,-12270,3067,-804,288,546,7157,-1406,-2030,0.327468216,5.05376339,1.654946923,0.304703087
7,2794,3608,14625,1918,7106,-1166,2276,5125,234,-3195,-395,-9591,2540,-176,16309,15634,-6936,2402,-1061,233,415,7491,-979,-2239,0.337243408,5.043988228,1.701051831,0.304711223
7,2371,4101,15354,1369,10387,445,1577,3793,935,-5318,-1765,-9300,3953,558,14277,18425,1353,170,-1162,253,260,7619,-982,-2327,0.322580636,5.043988228,1.627092957,0.304719001
7,1512,5304,14940,-350,14062,2001,1506,2972,1391,-5832,-3517,-5667,5784,63,12220,19785,9689,-254,-1179,251,211,7366,-1390,-2244,0.337243408,5.05376339,1.704348445,0.304727137
7,-284,9277,11907,-8373,15648,-1514,2156,3533,1478,-3450,-2636,-654,7927,-28,9731,19738,17064,-3762,-1380,269,253,7163,-2383,-2192,0.322580636,5.05376339,1.630246162,0.304734945
7,-1049,9335,9166,-13458,11804,-2844,425,5251,1207,-792,1728,5349,7099,2192,5893,15986,22239,-3722,-1488,242,285,6748,-3023,-2396,0.317693055,5.05376339,1.605545521,0.304742604
7,-1432,5748,5523,-14042,6152,-2349,-3587,4651,1365,755,2821,5845,3324,3166,3161,9028,23489,-3174,-1347,118,233,6170,-3418,-2621,0.322580636,5.05376339,1.630246162,0.304750413
7,-1322,1231,3213,-14373,3153,-2621,-6081,-1852,804,-962,476,424,-2703,3466,1855,5458,17946,-3511,-1112,-260,123,5905,-3215,-2934,0.332355827,5.05376339,1.679647684,0.30475843
7,-992,-4731,1618,-9774,959,-2321,-6636,-6550,1481,-2944,-302,-4058,-6429,3393,833,2995,11254,-4412,-1025,-719,119,5667,-2992,-3473,0.322580636,5.043988228,1.627092957,0.304766208
7,-651,-6445,1041,-6041,636,-2089,-6615,-8467,2331,-4285,1711,-8263,-7465,2800,564,1751,6310,-4570,-895,-979,191,5605,-2698,-4060,0.312805474,5.034213066,1.574729443,0.304773748
7,-433,-7031,891,-5034,-423,-1240,-6804,-6852,3324,-3189,4007,-10700,-6848,2151,349,545,4344,-3700,-666,-1344,386,5330,-2281,-4350,0.317693055,5.05376339,1.605545521,0.304781437
7,-46,-7205,1270,-4215,-1066,-1154,-6737,-4853,3900,-238,3983,-10723,-6191,1913,390,147,2882,-2706,-566,-1634,671,5890,-2230,-4458,0.312805474,5.05376339,1.580844879,0.304789007
7,220,-7012,1884,-3548,-1871,-852,-6755,-2797,4627,2388,4251,-10329,-6232,2092,834,-1045,2095,-1452,-637,-1624,858,7098,-2460,-4560,0.322580636,5.05376339,1.630246162,0.304796785
7,534,-6751,3096,-3534,-3059,-325,-6937,-1868,4910,3143,4466,-9830,-6969,2202,2023,-2024,1417,-993,-682,-1483,949,7453,-2574,-4278,0.317693055,5.043988228,1.60244,0.304804474
7,644,-6420,4165,-3661,-4191,-355,-6626,-930,5202,1876,4512,-9796,-6924,2134,3670,-2594,672,-895,-1055,-1206,1164,7268,-2533,-3789,0.307917893,5.05376339,1.556144118,0.304811925
7,1052,-4775,5491,-3579,-3752,371,-6283,-368,5630,98,4921,-10225,-5917,1717,5375,-907,261,-1650,-1452,-1038,1510,6843,-2425,-3612,0.317693055,5.05376339,1.605545521,0.304819584
7,1614,-3202,6306,-3896,-1679,819,-5445,440,6355,-1682,6672,-10080,-3862,963,6196,798,1241,-1552,-1741,-856,1713,6713,-2076,-3514,0.317693055,5.043988228,1.60244,0.304827243
7,2523,-2045,7219,-5149,-216,857,-5197,902,6482,-2122,7685,-8611,-2788,-47,6837,2041,3289,-1327,-1619,-625,1675,6790,-1947,-3279,0.317693055,5.05376339,1.605545521,0.304834902
7,3322,-1548,7763,-6429,-925,1114,-5725,1025,5949,-2757,7623,-6494,-2678,-495,7690,2647,4634,-1216,-1474,-601,1372,7066,-1699,-3412,0.317693055,5.05376339,1.605545521,0.304842591
7,4324,-1119,8675,-7834,-1110,1571,-6460,331,5575,-3513,6745,-6465,-2877,-874,8678,2524,6389,-591,-1409,-426,1076,7384,-1781,-3474,0.317693055,5.043988228,1.60244,0.30485025
7,4581,-351,9355,-8161,-11,2385,-6861,-1417,5741,-3813,4982,-7600,-2558,-2168,9395,4462,6633,-250,-1379,-29,1009,6975,-1847,-3096,0.317693055,5.05376339,1.605545521,0.30485788
7,4676,509,9842,-8959,2068,2828,-5562,-3220,6102,-3712,6169,-8558,-1523,-3426,9730,8717,8047,923,-1567,281,1034,7166,-1777,-2619,0.312805474,5.043988228,1.577787161,0.30486542
7,4649,1008,10009,-11502,4592,2936,-4778,-3464,6273,-3020,7977,-7798,-855,-3283,9675,11504,9801,3504,-2040,731,907,7276,-1708,-2198,0.317693055,5.05376339,1.605545521,0.304873109
7,5246,1047,9718,-13031,4749,2155,-5482,-3143,6756,-433,8764,-4627,-574,-2164,9935,13605,11408,3955,-2316,1089,765,7458,-1602,-2309,0.312805474,5.05376339,1.580844879,0.304880679
7,6086,3076,8665,-13292,4096,819,-6351,-3030,6703,981,7250,-3388,1182,-1291,10793,13804,10265,1243,-2509,1645,879,8192,-1914,-2374,0.332355827,5.05376339,1.679647684,0.304888725
7,5900,5465,7822,-13924,4501,1527,-5929,-3369,5892,1167,7179,-4777,5243,-880,11105,14025,11103,-56,-2296,2164,931,8953,-2080,-3105,0.322580636,5.05376339,1.630246162,0.304896504
7,5367,6150,7428,-15899,5230,599,-5469,-3969,5110,-1914,8016,-6027,7516,-547,9836,14710,13911,-558,-2119,2839,940,8997,-1720,-3052,0.322580636,5.05376339,1.630246162,0.304904282
7,5415,5175,7377,-15211,6435,-452,-4617,-6093,4745,-3155,9367,-6089,5761,648,8286,15127,18149,-424,-2419,3642,997,8939,-1730,-2527,0.322580636,5.05376339,1.630246162,0.30491206
7,4932,4079,7420,-13798,6472,-225,-4248,-6936,5223,-672,9380,-5028,392,1179,8301,12725,16504,-1467,-3252,3926,1063,8390,-2194,-2130,0.317693055,5.05376339,1.605545521,0.304919749
7,4798,2742,7394,-14169,5981,586,-3649,-6722,5532,1513,8767,-4146,-2956,943,8355,10724,13070,-1925,-3318,4219,1136,8366,-1963,-2535,0.317693055,5.05376339,1.605545521,0.304927438
7,4790,1242,7375,-13296,6497,400,-2377,-4110,6006,2993,8361,-3355,-3926,-426,7665,10040,12136,-1027,-3091,4465,1061,8421,-1305,-2734,0.312805474,5.05376339,1.580844879,0.304934978
7,4672,47,7372,-11907,5639,-277,-2366,-4216,5335,2068,8547,-4270,-4012,-1303,6001,10128,11117,247,-2689,4434,855,8305,-622,-2742,0.317693055,5.05376339,1.605545521,0.304942638
