activity,wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
3,203,-6,227,124,-7935,1637,51,-249,206,-657,7636,-2638,-111,5,76,-4611,4076,-5922,-122,-55,-8,7590,-1857,-615,0.312805474,5.05376339,1.580844879,0.161556512
3,277,-18,219,131,-7815,1494,-23,-205,288,-779,7509,-2464,-597,-187,-83,-5049,4988,-7534,-120,-48,-12,7538,-1890,-587,0.317693055,5.05376339,1.605545521,0.161564171
3,490,304,83,395,-8000,1621,-128,-170,202,-819,7580,-2371,-941,-1429,106,-7149,5518,-8114,-100,-37,-7,7550,-1909,-497,0.317693055,5.05376339,1.605545521,0.16157186
3,640,1258,-28,1624,-7410,1779,-217,-112,55,-508,7990,-2244,-2251,-3406,104,-7966,6003,-12330,-56,-24,-1,7578,-1903,-466,0.312805474,5.05376339,1.580844879,0.161579415
3,928,2262,-241,118,-8358,1408,-339,-73,-106,-424,8022,-2322,-2911,-5969,-1041,-6761,3754,-11354,-14,-16,4,7611,-1951,-504,0.312805474,5.05376339,1.580844879,0.16158697
3,1200,2246,-162,76,-8388,774,-392,-95,-237,-396,7785,-2635,-2540,-8344,-2448,-5119,6323,-10825,29,1,1,7544,-1962,-610,0.307917893,5.05376339,1.556144118,0.161594421
3,1758,2174,-250,208,-8107,2107,-367,-142,-292,-454,7412,-2690,-3209,-10784,-3461,-6338,6825,-9497,37,-20,-11,7504,-1902,-675,0.312805474,5.05376339,1.580844879,0.161601976
3,1691,2585,-326,338,-8040,3918,-233,-45,-217,-643,7451,-2646,-3976,-14726,-4607,-8943,6885,-10510,18,-34,-7,7560,-1789,-729,0.322580636,5.05376339,1.630246162,0.161609754
3,1515,2784,-398,-76,-8417,4591,78,-86,-160,-703,7905,-2721,-3042,-18464,-5713,-8922,3949,-11637,-62,-22,5,7568,-1732,-801,0.307917893,5.05376339,1.556144118,0.16161719
3,1199,2445,-266,231,-8780,2305,291,48,-57,-575,8189,-2918,-1422,-23140,-6799,-1863,2381,-12032,-114,-2,17,7541,-1988,-836,0.312805474,5.05376339,1.580844879,0.161624745
3,1625,2078,137,389,-9062,651,461,68,233,-616,7917,-3186,-509,-22534,-7605,4407,3366,-8228,-124,-15,23,7546,-1768,-818,0.307917893,5.05376339,1.556144118,0.16163218
3,2045,1283,438,-520,-7383,344,513,-116,400,-594,7544,-2970,-614,-17127,-7060,7839,4569,-4191,-112,-36,12,7539,-1849,-747,0.317693055,5.05376339,1.605545521,0.161639854
3,1986,1060,219,-1010,-6827,1253,430,-124,369,-611,7397,-2286,-1051,-14723,-6129,1980,3885,1782,-83,-48,1,7556,-1936,-724,0.307917893,5.05376339,1.556144118,0.16164729
3,1862,1260,-330,-2557,-7132,2049,356,5,255,-1001,7348,-2188,298,-18408,-4505,-112,967,-1729,-48,-35,-1,7532,-2019,-784,0.307917893,5.05376339,1.556144118,0.161654741
3,2315,770,-661,-3943,-7519,1382,318,-37,119,-1214,7520,-2366,-635,-19962,-1878,3869,601,-81,10,-14,-8,7495,-2116,-832,0.307917893,5.05376339,1.556144118,0.161662206
3,3153,-1303,-524,-3417,-6800,397,115,-388,-10,-822,7767,-2183,-1264,-18623,-1724,8710,2335,6423,27,23,2,7490,-2041,-794,0.312805474,5.05376339,1.580844879,0.161669761
3,3894,-2665,-238,245,-4157,1670,-218,-783,23,-373,7854,-1968,-1756,-14353,-829,9539,-2852,12149,20,26,-2,7516,-1973,-732,0.322580636,5.05376339,1.630246162,0.161677569
3,3827,-1692,-323,842,-3179,3743,-744,-1156,101,-257,7409,-2197,534,-7616,498,9904,-2027,13661,19,19,-2,7558,-1840,-659,0.327468216,5.05376339,1.654946923,0.161685482
3,3056,-610,-348,-170,-4341,8127,-927,-1398,129,-522,6647,-3019,654,-3961,1217,9464,368,13279,43,-2,-16,7573,-1816,-670,0.327468216,5.05376339,1.654946923,0.161693364
3,2248,-1052,-264,-1508,-5308,10354,-671,-1462,125,-486,6347,-3415,-1200,-2741,1796,10233,1049,13957,98,-6,-21,7572,-1836,-741,0.317693055,5.05376339,1.605545521,0.161701053
3,1016,-2289,-20,-287,-5569,10188,-378,-954,256,-320,7136,-2766,-2083,-1669,2257,10767,-541,16390,92,6,-17,7576,-1845,-743,0.317693055,5.05376339,1.605545521,0.161708727
3,-144,-2032,188,2552,-5678,9015,-229,-363,319,-309,8152,-2759,-672,2020,1954,11436,-2329,18320,5,30,-4,7568,-1787,-646,0.317693055,5.05376339,1.605545521,0.161716402
3,-1456,99,350,3171,-6731,7678,-311,-209,225,-221,8502,-3293,1909,7052,729,8935,-598,14533,-71,28,10,7575,-1739,-530,0.317693055,5.05376339,1.605545521,0.161724076
3,-2222,1366,461,1499,-7191,6382,-323,99,20,-88,8309,-3282,1544,8166,-85,5376,324,13453,-76,26,12,7652,-1732,-443,0.312805474,5.05376339,1.580844879,0.161731645
3,-2675,1693,338,-364,-7508,4500,-202,856,-135,-466,7933,-2634,985,9698,136,5560,748,13366,17,24,-4,7612,-1808,-511,0.312805474,5.05376339,1.580844879,0.1617392
3,-2709,1256,21,-1863,-7882,2608,-199,1031,-195,-1363,7467,-2486,532,14067,806,5501,1124,10903,143,24,-18,7544,-1881,-595,0.317693055,5.05376339,1.605545521,0.161746874
3,-2521,425,-47,-2030,-7796,2887,2,713,-301,-1754,7050,-2800,-180,17429,1924,4694,1656,6202,191,12,-23,7506,-2054,-666,0.327468216,5.05376339,1.654946923,0.161754787
3,-2599,-856,57,-1011,-7532,3902,260,455,-420,-1472,7058,-2889,-1458,18786,2683,3507,2091,3724,195,9,-24,7461,-2130,-665,0.332355827,5.05376339,1.679647684,0.161762834
3,-2815,-1483,140,202,-7346,4070,462,250,-503,-669,7343,-2498,74,19801,2678,1696,869,1829,130,11,-14,7480,-2087,-739,0.312805474,5.05376339,1.580844879,0.161770388
3,-3086,-646,-314,1017,-6959,3951,411,246,-522,-283,7619,-2149,-465,18220,2817,-875,803,-469,82,9,-8,7542,-1974,-809,0.312805474,5.05376339,1.580844879,0.161777943
3,-3339,177,-383,-444,-6769,3680,256,549,-580,-606,7592,-1889,2132,17267,3267,-1317,-295,-2409,74,6,-13,7523,-1838,-844,0.312805474,5.05376339,1.580844879,0.161785498
3,-3167,328,-727,-1337,-6824,3039,124,698,-569,-1043,7748,-1842,3559,16260,3555,-1610,512,-3483,98,-1,-29,7546,-1777,-815,0.307917893,5.05376339,1.556144118,0.161792949
3,-2814,-340,-583,-1434,-6857,2168,-30,521,-321,-1266,7772,-2068,3420,15464,4132,-1720,1705,-4174,116,-14,-38,7545,-1775,-740,0.317693055,5.05376339,1.605545521,0.161800608
3,-2423,-1416,-339,-646,-7106,1531,3,89,-130,-1104,7972,-2247,2030,14794,4370,-1254,2222,-5460,96,-24,-44,7506,-1812,-560,0.317693055,5.05376339,1.605545521,0.161808282
3,-2157,-2397,126,1079,-7638,1354,12,-308,-12,-652,8089,-2283,630,13807,4974,-2147,4501,-8008,36,-55,-41,7470,-1847,-423,0.307917893,5.05376339,1.556144118,0.161815718
3,-1969,-2243,285,2086,-8098,1471,-14,-407,64,-30,8174,-2131,-783,14224,5586,-2438,4904,-13406,-13,-68,-32,7588,-1908,-349,0.312805474,5.043988228,1.577787161,0.161823258
3,-1893,-1371,147,1116,-8101,884,-61,-151,85,67,8257,-2030,-15,7090,5861,-8210,4975,-11245,-26,-42,-17,7637,-2002,-206,0.351906151,5.05376339,1.77845037,0.161831766
3,-1579,-364,321,248,-9182,472,-154,211,67,-533,8123,-2170,538,6081,5563,-5739,7500,-16866,4,9,-14,7635,-2033,-103,0.317693055,5.043988228,1.60244,0.161839426
3,-289,314,202,290,-8891,-602,-251,222,85,-1019,7896,-2178,-1094,2969,3935,-9691,7639,-17387,37,19,-18,7619,-2026,-84,0.307917893,5.05376339,1.556144118,0.161846861
3,455,1007,116,571,-9016,-770,-251,17,196,-1011,7776,-2268,-308,-2213,817,-9522,7430,-14540,30,4,-26,7603,-1985,-182,0.317693055,5.05376339,1.605545521,0.161854565
3,1339,1587,92,-99,-7820,-981,-247,-199,230,-788,7886,-2415,-195,-7248,-2267,-8507,6702,-15253,-4,-12,-32,7554,-1873,-341,0.327468216,5.05376339,1.654946923,0.161862478
3,1500,1371,52,681,-8292,99,-191,-307,208,-405,7834,-2532,-1782,-9463,-3723,-5029,7644,-13609,-36,-15,-26,7544,-1825,-522,0.312805474,5.05376339,1.580844879,0.161870047
3,2094,1502,125,1220,-9024,1030,-112,-215,213,-179,7837,-2440,-2088,-12455,-4769,-7997,6363,-10618,-52,-1,-21,7499,-1811,-647,0.312805474,5.043988228,1.577787161,0.161877587
3,2431,1654,255,885,-8201,2943,-42,-42,261,-307,7760,-2359,-3890,-17020,-5279,-7124,6269,-11616,-49,7,-9,7551,-1838,-694,0.317693055,5.05376339,1.605545521,0.161885262
3,2265,1554,301,738,-8152,4016,85,234,358,-638,7834,-2488,-4147,-19541,-5987,-4717,4071,-10435,-50,5,0,7569,-1826,-662,0.307917893,5.05376339,1.556144118,0.161892697
3,1948,1773,503,1736,-8647,3543,216,300,414,-830,8031,-2698,-3016,-21199,-7613,-2174,2769,-8802,-65,-9,-3,7548,-1807,-630,0.317693055,5.05376339,1.605545521,0.161900356
3,1994,2291,761,1790,-8573,2969,415,129,466,-926,7852,-2840,-850,-22574,-8602,985,4121,-8036,-73,-28,-16,7523,-1818,-712,0.317693055,5.05376339,1.605545521,0.16190806
3,1893,2279,737,-1313,-8149,1021,526,132,449,-827,7636,-2690,140,-23252,-8465,3906,3750,-7308,-52,-46,-30,7519,-1848,-787,0.317693055,5.05376339,1.605545521,0.161915734
3,2025,2126,298,-2077,-8188,25,504,343,234,-787,7547,-2712,1727,-22197,-7236,6576,4482,-6698,-40,-52,-39,7538,-1866,-833,0.317693055,5.05376339,1.605545521,0.161923409
3,2939,464,-296,-3990,-7857,-2144,446,473,26,-916,7637,-2590,705,-20260,-4459,8270,4429,-1362,-31,-50,-43,7546,-1841,-682,0.307917893,5.05376339,1.556144118,0.161930844
3,3641,-1146,-525,-3869,-6947,-2124,211,57,-142,-1035,7677,-2242,-2286,-18071,-3417,7510,3167,7265,-31,-39,-36,7578,-1836,-593,0.322580636,5.05376339,1.630246162,0.161938652
3,4529,-1696,-598,-2196,-4348,-337,-156,-396,-174,-880,7707,-1620,-3968,-15274,-2316,8801,-2273,11861,-16,-29,-28,7633,-1870,-555,0.317693055,5.05376339,1.605545521,0.161946312
3,4658,-858,-528,221,-2861,4264,-611,-624,-177,-453,7467,-1519,-275,-8393,-1025,11474,-4517,12096,15,-6,-22,7585,-1864,-557,0.322580636,5.05376339,1.630246162,0.16195412
3,4342,-106,-234,1892,-3807,6710,-791,-490,172,251,6961,-2428,1383,-3734,-1102,9329,-1597,11266,50,-3,-23,7553,-1856,-645,0.327468216,5.05376339,1.654946923,0.161962032
3,3520,1057,444,2238,-4502,8233,-575,-672,551,392,6902,-3277,648,-3799,-1695,7791,-913,10607,65,-3,-26,7577,-1839,-702,0.312805474,5.05376339,1.580844879,0.161969587
3,2738,1695,771,176,-4869,8548,-212,-782,894,745,7523,-2636,787,-3580,-1767,7976,-1723,11951,50,6,-24,7524,-1841,-721,0.327468216,5.05376339,1.654946923,0.16197747
3,1826,1767,950,-1593,-5770,8531,-192,-241,1100,302,7790,-2159,2234,-1027,-845,7769,-626,12259,18,-3,-22,7536,-1826,-706,0.317693055,5.05376339,1.605545521,0.161985174
3,1250,1189,902,-2396,-6353,8530,-170,525,1029,-573,7868,-2417,1946,205,198,5891,1362,11561,-14,-2,-18,7602,-1783,-661,0.317693055,5.05376339,1.605545521,0.161992833
3,705,28,757,-1231,-7015,7993,-129,669,833,-1295,7840,-2830,752,369,449,4691,2556,10565,-44,-12,-24,7567,-1741,-598,0.312805474,5.05376339,1.580844879,0.162000388
3,352,-188,594,-230,-6730,7064,-94,427,515,-1444,7745,-2990,-1,138,-28,3303,1622,10248,-60,-39,-26,7580,-1739,-618,0.312805474,5.05376339,1.580844879,0.162007943
3,-57,233,357,-84,-6706,6143,-24,183,216,-1096,7700,-2650,349,452,-515,3188,1523,10259,-46,-44,-21,7587,-1757,-661,0.317693055,5.05376339,1.605545521,0.162015632
3,-451,831,22,-199,-7050,5756,17,135,-39,-671,7740,-2436,497,1315,-1053,2474,1902,9653,-51,-41,-20,7553,-1776,-671,0.317693055,5.05376339,1.605545521,0.162023306
3,-638,1040,-185,-805,-7050,5532,82,272,-348,-327,7738,-2541,120,1136,-1166,1136,1515,8513,-75,-31,-13,7578,-1802,-646,0.317693055,5.043988228,1.60244,0.16203098
3,-696,794,-340,-1397,-6660,5043,207,284,-538,-238,7838,-2528,-232,656,-926,1587,657,8484,-82,-15,-8,7581,-1790,-561,0.332355827,5.05376339,1.679647684,0.162039027
3,-679,482,-341,-1206,-6479,4901,262,297,-585,-300,7802,-2355,-369,1065,-541,1356,403,7763,-113,-5,-3,7650,-1771,-517,0.317693055,5.05376339,1.605545521,0.162046686
3,-650,418,-312,-520,-6266,4784,265,347,-446,-161,7796,-2271,-131,698,-339,764,-172,7162,-102,7,-3,7582,-1824,-538,0.312805474,5.043988228,1.577787161,0.162054226
3,-544,355,-127,-907,-6100,4669,271,296,-299,-91,7829,-2239,238,470,-277,931,133,7112,-52,-3,-7,7547,-1862,-603,0.307917893,5.05376339,1.556144118,0.162061647
3,-430,227,23,-1066,-5766,4594,243,239,-226,-68,7800,-2201,240,432,-108,1154,791,7090,-6,-9,-7,7565,-1850,-701,0.312805474,5.05376339,1.580844879,0.162069231
3,-348,-133,37,-1530,-5878,4734,65,157,-132,-206,7613,-2215,-246,315,280,998,876,6874,0,-14,-12,7561,-1810,-708,0.312805474,5.05376339,1.580844879,0.162076786
3,-240,-382,98,-1074,-5861,4493,-12,165,-46,-273,7548,-2183,-183,70,510,722,531,7049,-19,-17,-21,7566,-1819,-694,0.312805474,5.05376339,1.580844879,0.162084356
3,-103,-394,176,-729,-5888,4239,-92,147,51,-357,7671,-2223,120,121,415,941,759,7245,-12,-17,-22,7560,-1844,-680,0.312805474,5.05376339,1.580844879,0.162091911
3,-47,-208,227,-451,-6054,4371,-157,53,90,-354,7638,-2288,220,133,230,759,1252,7311,-13,-18,-25,7545,-1839,-681,0.307917893,5.05376339,1.556144118,0.162099347
3,-28,33,181,-1030,-6274,4792,-214,-7,107,-349,7585,-2412,323,-198,125,974,1058,7704,22,-14,-22,7548,-1854,-718,0.312805474,5.05376339,1.580844879,0.162106916
3,4,-59,125,-1413,-6460,4877,-248,72,47,-256,7672,-2357,168,-130,265,1398,1527,8322,58,-11,-24,7559,-1860,-731,0.317693055,5.05376339,1.605545521,0.16211459
3,-22,-372,33,-1524,-6514,5182,-239,122,0,-265,7585,-2343,-205,-120,493,1353,1410,8430,56,-6,-26,7605,-1828,-709,0.317693055,5.05376339,1.605545521,0.162122265
3,-113,-671,-61,-1930,-6363,5634,-158,46,-53,-421,7425,-2559,-366,-204,786,2415,1227,9084,0,5,-22,7614,-1771,-592,0.312805474,5.05376339,1.580844879,0.162129819
3,-444,-1151,-208,-1945,-5874,6328,-89,35,-96,-573,7520,-2664,-775,-98,1342,3993,965,10539,-48,11,-20,7595,-1690,-519,0.312805474,5.05376339,1.580844879,0.162137374
3,-885,-1287,-288,-844,-5645,6522,-35,-5,-84,-651,7715,-2657,-563,953,1771,5618,142,12607,-39,8,-17,7574,-1694,-543,0.322580636,5.05376339,1.630246162,0.162145153
3,-1333,-939,-314,-162,-5614,6296,-45,-190,-42,-509,7736,-2664,-6,4142,1940,7423,-145,13492,37,7,-7,7592,-1721,-654,0.312805474,5.05376339,1.580844879,0.162152708
3,-1722,-292,-202,-608,-5616,4796,-67,-256,-31,-98,7796,-2441,265,6954,2194,7458,-294,13967,67,13,0,7617,-1762,-688,0.317693055,5.05376339,1.605545521,0.162160367
3,-1911,-341,-199,-1179,-6036,4120,-113,-258,-65,12,7710,-2511,-238,10927,2914,7121,835,12598,38,14,0,7598,-1758,-622,0.322580636,5.05376339,1.630246162,0.16216816
3,-2108,-1066,-99,-1301,-7084,3866,-102,-161,-122,58,7699,-2667,-1381,14299,3773,6656,1164,10554,-1,11,-17,7604,-1766,-570,0.312805474,5.05376339,1.580844879,0.1621757
3,-2148,-1661,78,-877,-7583,3938,75,79,-185,-174,7578,-3030,-1992,17390,4635,6262,1384,8891,-1,10,-15,7563,-1785,-543,0.322580636,5.05376339,1.630246162,0.162183478
3,-2331,-1926,167,-45,-7838,5337,272,144,-199,-313,7502,-3128,-1813,18947,5096,5092,1210,6216,36,14,-10,7572,-1814,-564,0.322580636,5.05376339,1.630246162,0.162191287
3,-2730,-1581,341,205,-7587,6038,522,283,-206,-455,7346,-2856,-494,19552,5244,2434,317,3788,61,10,-6,7592,-1830,-582,0.312805474,5.05376339,1.580844879,0.162198842
3,-3295,-887,334,93,-7308,6715,709,460,-180,-855,7446,-2527,1993,19932,4996,1178,323,1539,95,4,-12,7575,-1841,-647,0.327468216,5.05376339,1.654946923,0.162206754
3,-4009,326,139,238,-7102,5682,782,538,-238,-1200,8022,-2345,4853,19140,4317,-1975,715,-915,96,-2,-8,7535,-1780,-712,0.332355827,5.043988228,1.676398873,0.162214771
3,-4362,921,-34,-448,-6683,4583,768,335,-337,-1220,8303,-2384,3868,16847,3557,-2718,2468,-2505,38,5,-9,7535,-1761,-713,0.332355827,5.05376339,1.679647684,0.162222803
3,-4431,-193,-201,-1704,-7710,3358,714,-137,-504,-900,8409,-2111,2642,15743,3010,-1679,4633,-2585,-17,4,-17,7570,-1761,-625,0.312805474,5.05376339,1.580844879,0.162230358
3,-4114,-1708,-249,-1344,-7346,2408,555,-71,-486,-353,7974,-2018,1779,16548,3154,-647,4936,-4888,-4,4,-7,7639,-1812,-538,0.312805474,5.05376339,1.580844879,0.162237927
3,-3988,-2842,-171,-879,-7086,1167,407,213,-543,-167,7501,-2060,-33,15837,3619,-864,3931,-5766,45,4,-8,7602,-1916,-535,0.317693055,5.05376339,1.605545521,0.162245587
3,-3818,-3344,-274,-540,-6976,451,422,624,-714,-524,7637,-2017,32,14918,4270,161,4063,-7522,55,1,-14,7516,-1965,-545,0.317693055,5.05376339,1.605545521,0.162253276
3,-3441,-3514,-430,-43,-8004,-645,392,757,-832,-809,7909,-2123,708,10249,4543,-1542,2446,-8145,29,-3,-14,7520,-1923,-513,0.307917893,5.05376339,1.556144118,0.162260711
3,-3123,-2806,-396,1703,-7962,-46,277,698,-1006,-783,8057,-2181,2562,10167,4504,2872,3937,-15418,-40,19,-14,7593,-1847,-468,0.312805474,5.05376339,1.580844879,0.162268266
3,-2795,-1587,-686,-413,-8582,-1519,178,538,-1203,-599,8057,-2370,1385,9690,3969,-2628,7536,-22821,-48,51,-15,7602,-1836,-480,0.312805474,5.05376339,1.580844879,0.162275806
3,-491,-1485,-740,83,-8126,-2506,-243,625,-1161,-7,8031,-1875,-4251,5750,2680,-9246,11480,-24062,-15,51,-16,7572,-1852,-520,0.312805474,5.05376339,1.580844879,0.162283346
3,1028,-801,-830,2707,-9402,-3353,-393,732,-934,-346,7999,-2231,-1440,-3833,-1021,-7038,3036,-18196,5,31,-10,7614,-1798,-581,0.317693055,5.043988228,1.60244,0.16229099
3,1369,866,-978,82,-7601,-2134,-329,571,-687,-382,7857,-2732,89,-7651,-3963,-5402,2597,-12953,-70,40,-2,7683,-1756,-558,0.317693055,5.043988228,1.60244,0.162298664
3,1757,1031,-691,1307,-7692,-510,-344,237,-602,-552,7464,-3305,-232,-9317,-5020,-2465,4608,-12732,-110,49,4,7570,-1715,-465,0.317693055,5.05376339,1.605545521,0.162306353
3,2512,1749,-173,1374,-8103,920,-388,10,-285,-249,6932,-2879,-1591,-10980,-4444,-3600,5518,-9700,-84,35,-5,7522,-1709,-571,0.312805474,5.05376339,1.580844879,0.162313908
3,2999,2191,-5,-231,-7956,1868,-200,70,-126,-473,7233,-2705,-1696,-13943,-4125,-6223,4837,-7620,-70,29,-4,7512,-1720,-624,0.312805474,5.05376339,1.580844879,0.162321463
3,2875,2032,188,-501,-7154,3377,-87,61,-15,-835,7435,-2829,-2724,-16479,-3957,-4178,5256,-9645,-79,10,2,7546,-1657,-612,0.307917893,5.05376339,1.556144118,0.162328884
3,2397,1924,214,532,-7148,4573,1,-72,208,-818,7638,-2774,-2716,-17072,-4669,-4011,4105,-6922,-118,-9,11,7707,-1634,-603,0.312805474,5.05376339,1.580844879,0.162336424
3,1846,2238,247,1047,-7792,4936,-4,-151,381,-645,7907,-2760,-2104,-20038,-5735,-4182,3724,-5506,-167,35,26,7728,-1586,-606,0.317693055,5.05376339,1.605545521,0.162344113
3,1667,3005,435,421,-8401,3956,-6,-173,561,-737,8045,-2871,-1129,-21677,-6773,7,4376,-5937,-169,62,27,7621,-1616,-624,0.322580636,5.05376339,1.630246162,0.162351906
3,1668,3291,721,221,-8805,2643,28,-79,603,-1012,7955,-2903,228,-21840,-8070,2779,5513,-4834,-107,60,22,7553,-1692,-690,0.317693055,5.05376339,1.605545521,0.16235958
3,2014,1889,192,-3592,-8210,1244,128,-3,560,-1311,7779,-2951,329,-21485,-7402,5095,5914,-3173,-46,15,9,7514,-1770,-667,0.317693055,5.05376339,1.605545521,0.16236724
3,2028,298,-304,-4696,-7836,43,81,20,451,-1617,7568,-2762,412,-19274,-5259,6019,3155,-766,-40,-26,5,7554,-1792,-567,0.317693055,5.043988228,1.60244,0.162374914
3,2774,-799,-781,-3329,-7270,-822,-59,-76,238,-1777,7275,-2482,114,-18381,-3111,5661,1279,4600,-92,-28,12,7596,-1820,-370,0.317693055,5.05376339,1.605545521,0.162382603
3,3374,-1494,-972,-1252,-5822,-557,-435,-633,-86,-1551,7281,-2057,-2617,-15618,-2388,8205,495,11247,-71,-11,20,7591,-1812,-388,0.337243408,5.05376339,1.704348445,0.162390754
3,3725,-1220,-871,965,-3356,2225,-751,-1287,-112,-945,7164,-2172,-1773,-9102,-645,9020,-4193,14078,-23,22,26,7640,-1792,-470,0.327468216,5.05376339,1.654946923,0.162398666
3,3474,-579,-639,2180,-3435,5326,-1050,-1781,65,165,6789,-2664,-708,-3748,-594,9109,-3159,12435,46,33,23,7577,-1777,-556,0.317693055,5.05376339,1.605545521,0.162406325
3,2785,366,-281,2485,-4178,7848,-1056,-1460,246,655,6732,-2682,716,-2461,-702,7487,-3664,11231,83,16,20,7536,-1758,-578,0.317693055,5.05376339,1.605545521,0.162414014
3,1622,1237,288,1485,-5650,9427,-866,-738,683,253,7214,-2528,1224,-1978,-722,7012,-2138,11477,78,29,30,7663,-1763,-653,0.322580636,5.05376339,1.630246162,0.162421808
3,866,1158,552,185,-6329,8572,-734,-382,864,-384,7793,-2419,1370,-1033,-356,6276,-1429,12343,18,41,35,7597,-1807,-688,0.322580636,5.05376339,1.630246162,0.162429616
3,282,569,693,-472,-6777,6701,-846,-141,743,-842,8244,-2122,994,406,70,4698,-320,12801,-64,26,42,7510,-1759,-711,0.317693055,5.05376339,1.605545521,0.162437305
3,-157,267,622,-221,-7648,6203,-915,31,509,-997,7997,-2345,1076,1675,417,2924,493,11826,-84,-22,36,7496,-1669,-687,0.317693055,5.05376339,1.605545521,0.162444979
3,-828,117,249,-726,-8039,5430,-631,222,183,-1065,7534,-2841,1153,2307,595,1326,804,11056,-89,-41,28,7577,-1604,-595,0.312805474,5.05376339,1.580844879,0.162452534
3,-1216,21,26,-469,-7364,4428,-237,220,-12,-1243,7474,-2800,510,2220,561,2294,1593,13000,-107,-25,32,7668,-1611,-405,0.312805474,5.05376339,1.580844879,0.162460104
3,-1692,766,-237,-72,-7143,3157,32,107,-110,-1408,7435,-2576,-223,4548,436,4729,697,16208,-118,10,47,7683,-1685,-292,0.312805474,5.05376339,1.580844879,0.162467673
3,-1838,1374,-251,264,-6771,1558,159,-187,-114,-1415,7477,-2221,2106,12278,455,9174,-1532,17064,-79,27,61,7631,-1810,-317,0.312805474,5.05376339,1.580844879,0.162475228
3,-1617,2138,-348,-429,-7044,-8,249,-416,-96,-1299,7826,-2384,1609,17416,730,9604,1322,14147,-21,37,84,7579,-1907,-439,0.317693055,5.043988228,1.60244,0.162482902
3,-1075,1168,-297,-3670,-8006,1608,486,-554,-298,-609,7660,-3213,-697,22340,2162,12146,2564,6884,3,37,82,7564,-1939,-528,0.317693055,5.05376339,1.605545521,0.162490562
3,-1400,-1092,-295,-4301,-8610,6432,846,-419,-399,-386,6885,-3987,-3419,25797,5124,10681,4281,-1304,-28,26,70,7550,-1887,-603,0.317693055,5.05376339,1.605545521,0.162498236
3,-2722,-4524,-278,-81,-9202,7602,1535,-97,-488,-725,6932,-3742,-5443,28266,6998,3527,2363,-3109,-84,12,50,7531,-1833,-655,0.312805474,5.05376339,1.580844879,0.16250582
3,-3177,-4762,186,2449,-9350,6553,1692,209,-540,-879,7701,-2920,-2128,25377,7539,-3410,-960,-3833,-39,-7,45,7525,-1837,-692,0.312805474,5.05376339,1.580844879,0.162513375
3,-3699,-2657,195,1947,-7549,6015,1557,544,-585,-972,8326,-2330,-259,19865,7556,-3468,1625,-6481,16,-24,30,7501,-1853,-672,0.322580636,5.05376339,1.630246162,0.162521154
3,-4474,-1528,442,-83,-7158,3908,1372,793,-760,-1084,8217,-2317,3887,16110,7022,-1706,-424,-7023,60,-42,27,7520,-1859,-605,0.317693055,5.05376339,1.605545521,0.162528843
3,-4583,-740,255,1129,-5996,2600,1145,808,-759,-1228,7872,-2550,6573,16737,6399,1030,2401,-10030,42,-50,26,7582,-1863,-497,0.312805474,5.043988228,1.577787161,0.162536368
3,-4461,-438,143,1260,-5759,861,850,534,-582,-802,7167,-2281,3699,14252,5533,-5465,5165,-10234,23,-36,16,7605,-2008,-448,0.312805474,5.043988228,1.577787161,0.162543923
3,-4300,-844,153,505,-6052,1623,656,411,-304,-759,7022,-1903,2150,8954,5931,-1004,7463,-15338,33,-13,13,7536,-2115,-419,0.317693055,5.05376339,1.605545521,0.162551612
3,-3136,-1204,242,-1040,-6874,146,512,140,95,-807,7305,-1753,-227,8533,4480,-4339,8391,-15407,80,-4,17,7515,-2184,-393,0.332355827,5.05376339,1.679647684,0.162559658
3,-2331,-1679,524,507,-7581,-1076,448,-37,250,-634,7845,-1791,-448,4997,3040,-5819,5654,-11570,128,2,21,7500,-2120,-402,0.307917893,5.05376339,1.556144118,0.162567094
3,-1495,-1184,403,173,-7909,-1774,235,51,370,-249,8377,-1991,448,2648,533,-4438,4566,-11815,130,-3,23,7547,-1920,-401,0.317693055,5.05376339,1.605545521,0.162574753
3,-792,-882,159,-459,-8432,-1746,12,109,345,-423,8367,-2233,1107,-123,-346,-4351,5430,-12033,110,-19,19,7569,-1824,-466,0.327468216,5.05376339,1.654946923,0.162582666
3,219,-2,-116,-191,-8889,-1087,-112,80,176,-822,8210,-2605,1877,-1809,-1508,-2706,1448,-9085,110,-35,10,7577,-1792,-497,0.322580636,5.05376339,1.630246162,0.162590474
3,553,443,-182,88,-8402,-63,-165,11,72,-908,7874,-3003,1499,-1317,-1411,-3056,4270,-6702,93,-39,9,7606,-1792,-449,0.322580636,5.05376339,1.630246162,0.162598282
3,851,220,-156,-720,-8231,1176,-130,-190,34,-843,7365,-3321,1613,-1648,-1193,-4268,3422,-5215,43,-33,6,7616,-1767,-316,0.322580636,5.05376339,1.630246162,0.162606075
